type_id;description_category_id;путь;тип товара;статус;ошибки
97466;200001546;Аптека / Одежда медицинская / Бахилы медицинские;Бахилы медицинские;другая ошибка;error_card_with_deleted_photos:0
97465;200001545;Аптека / Текстиль медицинский / Салфетка медицинская для процедур;Салфетка медицинская для процедур;фото отклонено;DESCRIPTION_DECLINE:4194
970955704;200001545;Аптека / Текстиль медицинский / Подушка медицинская;Подушка медицинская;другая ошибка;error_card_with_deleted_photos:0
93487;200001545;Аптека / Текстиль медицинский / Пеленка медицинская;Пеленка медицинская;другая ошибка;error_card_with_deleted_photos:0
91850;200001545;Аптека / Текстиль медицинский / Матрас медицинский;Матрас медицинский;фото отклонено;"DESCRIPTION_DECLINE:4194;DESCRIPTION_DECLINE:22507"
971327062;200001533;Аптека / Материалы и средства стоматологические / Штифт внутриканальный;Штифт внутриканальный;другая ошибка;INCORRECT_DIMENSION:0
970960727;200001533;Аптека / Материалы и средства стоматологические / Компонент для зубного импланта;Компонент для зубного импланта;другая ошибка;INCORRECT_DIMENSION:0
970894584;200001533;Аптека / Материалы и средства стоматологические / Имплант зубной;Имплант зубной;другая ошибка;INCORRECT_DIMENSION:0
858113084;200001533;Аптека / Материалы и средства стоматологические / Виниры;Виниры;другая ошибка;INCORRECT_DIMENSION:0
364200928;200001533;Аптека / Материалы и средства стоматологические / Капа, трейнер;Капа, трейнер;другая ошибка;INCORRECT_DIMENSION:0
971978891;200001533;Аптека / Материалы и средства стоматологические / Скайсы для зубов;Скайсы для зубов;другая ошибка;INCORRECT_DIMENSION:0
97364;17054870;Аптека / Лекарственные средства / Лекарственное средство рецептурное;Лекарственное средство рецептурное;не создано;
971449842;17054870;Аптека / Лекарственные средства / Лекарственное средство безрецептурное;Лекарственное средство безрецептурное;не создано;
97223;52620370;Аптека / Личная гигиена / Уход за брекетами, протезами;Уход за брекетами, протезами;фото отклонено;DESCRIPTION_DECLINE:4194
97209;52620370;Аптека / Личная гигиена / Фиксирующие вкладыши для зубных протезов;Фиксирующие вкладыши для зубных протезов;фото отклонено;DESCRIPTION_DECLINE:4194
94575;52620370;Аптека / Личная гигиена / Спринцовка;Спринцовка;другая ошибка;error_card_with_deleted_photos:0
971425673;52620370;Аптека / Личная гигиена / Ректальная насадка;Ректальная насадка;другая ошибка;error_card_with_deleted_photos:0
93498;52620370;Аптека / Личная гигиена / Презервативы;Презервативы;фото отклонено;DESCRIPTION_DECLINE:4194
712115221;52620370;Аптека / Личная гигиена / Средство отбеливающее;Средство отбеливающее;другая ошибка;INCORRECT_DIMENSION:0
